Ratings,Reviews
3,"Citrus is located at the ground floor of leela palace, old airport road. As the restaurant is inside a 5star hotel parking is taken care of. The review is based on the lunch buffet i visited. It is a hugely spread buffet with a wide variety of cuisines to choose from and definitely not pocket friendly. The place is well suited for team and family gatherings. The interior is peaceful and neatly done with rich furnishings but was way too much noisy during my visit. We were offered a table outside as we wanted to stay away from the crowd and also due to lack of seating arrangement for a huge crowd of 25people inside. The buffet had no special starters or main course which isn't included elsewhere in Bangalore. A variety of salads , live counter is worth mentioning. I loved the prawns here. Dessert section was definitely a bliss. It consisted of a huge variety of pastries, indian sweets, ice cream and toppings. macrons was definitely a highlight. There was huge chaos as the tables were all over the place and therr existing confusion among the crowd as to what dish was kept where. The replacing of empty dish bowls took sometime and the waiting was definitely was not part of the experience. But I would recommend the place for the food and the experience."
4,"Breakfast spread was exquisite. The varieties in south Indian and western were many. Ambience fantastic as one of the best parts was that the buffet breakfast was laid out in front of the kitchen. Quality of all cuisines excellent. The service was good. There was never a lack in anything asked for. Dinner - Open ravioli very good, pleasing to the palate although could do with little more spice. Also had the Mediterranean pizza and Thai cuisine which was very satisfying.Ambience amazing. Commendable."
4,Leela served up to expectation. Went here for birthday dinner and enjoyed the food thoroughly! Quantity served it just perfect for two people. We tried falafel and arrabbiata pasta - it was delicious. The ambience is so rich and classy we enjoyed our dinner and time spent here.
3,One of the well known restaurant in the city. Known for its brand name itself. Leela palace. No words about the ambiance. The service is fine. Food is also good. Fill ur pockets before u go there which is quite common in a star hotel.
4,"Awesome place with some great ambience and yummy food ...the chicken tacos n grilled paneer was worth a shot , great taste and presentation ..the sheek kababs just melted in the mouth with all the spices coming together beautifully well ....over all a good place to dine with friends once in a while .....cheers"
3,"I rarely dine at citrus the way I used to, coz somewhere along the way the taste of food went downhill...also it was shut for a long time as it was being renovated..the new decor is not that great when one compares it with other leela restaurants ...the food is just ok but service is fantastic!"
4,"Must try: pending We went for deserts as our dinner was really sad (serafina). The staff were great, the place was exquisite, desserts were good ( I don't understand art in food - I just understand simply superb tasting food). Overall, it's a nice experience - go there if u have deep pockets. 4 desserts - 2.2k, but then again u just don't pay for food here.. U pay for the experience, and the experience for me was worth it."
3,"Buffet is good Ç ,bit high cost !!! can have a varities and breakfast is very tasty as you can find the varities of jiuces infact with breads as well south indian dishes .................."
3,"While the ambience is good, the citrus offers the buffet dinner. ~2500 per person. Average selection, nothing great about the buffet. I did not like the value for money."
2,"Easter Brunch 2016 - ordered a small pizza at the buffet station; 20min later nothing. Asked staff to check, 10mi later still nothing. Asked manager to check, 10min later (you guessed it) - nothing. Paid bill and left. Utterly abysmal service; staff does not care or is motivated in the slightest."
3,The service as always is fantastic. We had a Margherita pizza and orange juice. One of the best orange juice I've had but I've had better pizzas.
4,There breakfast spread is just amazing. ...surprisingly I love the IDLY what they make in their kitchen...I usually go back to citrus for those melt in your mouth idly's
4,"Great ambience with a palatial feel throughout....loved the Ç overall architecture of the palace decorated with nascent Rose flowers throughout the Hotel .Greeted well by Citrus Restaurant Manager Mr. Kushal who remembered my advance reservation well and helped me choose between Citrus & Jamavar. I preferred Citrus for the bright lighting as my 1 yr old son becomes cranky in dark lighting.Appreciate the service of 2 to 3 attendants who cared for us throughout and helped us choose the starters , main course meals.Also would mention I was even offered 2 bananas on demand for my son who was by 9 30 pm becoming bit cranky.Was also offered to visit the poolside , lobby Ç for a shot stroll in between meals.All was good except the Mutton Roganjosh which is supposed to be distinguished by its thick, aromatic, flavourful red sauce and tender meat but somehow the meat was too tight. :-(.Still food , service , ambience I would rate 4*."
4,"Amazing spread of buffet, came here today for their lunch buffet (I.e. On a Wednesday) and loved every part of the same. Starting from Ambience to service to food and my favorite desserts.A must visit for all dessert lovers."
4,An elegant place to be. Tasty multi cuisine food ranging from Italian to Asian. Courteous staff who are always eager to make your experience worthwhile. Only request of sort that I have is they should add more Indian vegetarian dishes to their menu.
4,"The wood oven pizza, middle eastern meatball starter and the macaroons are amazing! Spent a lovely evening sipping on a chilled Australian chardonnay and enjoying the food. The restaurant is pretty empty during the week, so you can take advantage of having a nice al fresco dinner without any disturbance from other guests."
4,"Must try for the breakfast lovers. Tried it on Sunday morning. Spoilt for choices. Loved the fresh coconut water,Egg Benedict and peach flavour French Toast. However sunday special chole bhature and aalo paratha were disappointing. One must go for the ambience and variety"
4,Definitely among the best 5* coffee shops in Bangalore. Fairly wide spread of dishes across different cuisines and most of the food is fairly well prepared. You will be spoiled for choice!Relaxed lively atmosphere and great seating options - indoor as well as outdoor. If weather permits choose outdoor as it is by the pool and they have a nice water feature as well that adds to the experience.This is one place you can really feel the vibrancy and energy of India's Silicon Valley!
5,"IÇÑm keeping this review short. Almost everything I tried was delicious, the highlight for me was the Orange glazed pork chops falling off the bone and the baked lamb.Thank you Team Citrus, Arup and Rishi for taking great care of us.Enjoy the pics!"
5,"One of the best buffet place in town ..excellent ambience , very good service, good spread. This is the fourth time I am visiting, still not getting bored of this place . If you want to impress anyone this is the place you should take them, and be rest assured they will be impressedRecommendation: Keep the vegetarian and non veg separate, especially cutlery in the buffet rack."
3,"Citrus- cosy,beautiful,large,elegant,live music etc etc. Here I am writing my review about \"
3,"One thing that you just can't ignore, once u enter Leela palace is its sheer Grandeur.It is true to its name and there is no stone left unturned to make this place look like a Palace.Coming to the Citrus restaurant, the ambiance is though good, not great. The service was quite good, all our requests were promptly attended to. The buffet spread was quite good, but my biggest complaint would be that there was a serious lack of variety in Veg starters. Other than that, overall it was a satisfactory experience given you are not the person looking for value for money. The Grandeur of the hotel makes up for any shortcomings and will make it a memorable experience."
3,There is nothing much to review about this place as we went here around 1 in the night after a movie when there was nothing else open! (It was a weekday)We weren't really hungry and were looking for some hot beverages anyway.Place is fab! You can visit the place just for the place once!Ordered a Veg sandwich and a herbal tea and a coffee.It was all OK. Nothing exceptional yet nothing bad as well.We sat and spoke for like an hour so so and then at around 2.15 the staff came with cleaning brooms! Though they never asked us to leave we took the hint!Surely will visit for food once and write a detailed review
4,#ERROR!
3,"The Citrus in Leela .... As we feel, yeah , I really had a good time having their food there.I had taken the buffet and it was dinner time . Liked most of the dishes . But couple of them were not to the mark. Pita bread, pasta and soup were a lil bad. They did not have much options for veggies ... I guess they must include more live counters and varieties for veg eating ppl too ."
4,"Lavish spread and for the price on a Weekday Lunch it is very good. Service is top-notch.Being a non-veg got to try the variety of meat available. Veg also had lot of variety unlike other buffet places. Obvious stamp of a 5* buffet.Ç Apart from that the spread has Chinese, Thai, Indian, continental, various cheese, breads and susi as well. Desserts were the high point with great tasting pastries, jamuns and halwas! Icecreams are a must try!"
4,"If you are looking for one place that houses all types of cuisine, your search ends here! Yes! The mega Sunday brunch at Citrus, leela is going to pamper your foodbuds to the extent that you would desire to have food nowhere else. Each counter (almost 6 of them) served a different cuisine starting from Thai to French,waffles, wantons, Susi, salads, Bou,macaroon, different types of cheese, name it and you have it! My personal favorite were the Thai and the continental assortments! Couldn't get over the desserts! The best thing is the royal experience....you can't experience it elsewhere in the midst of busy Bangalore!Ambience: 5 ( lush greenery and the palace in its midst)Food: 5Price:4Overall :5"
4,"Had been here in the night for dinner at around 1 o'clock!We just had a Thai curry along with basmati rice.I must tell you,one of the best Thai curries I have ever had.And the aroma of the basmati rice was tempting!Loved the lightings and the ambience.Good service by the waiters there.Amazing experience."
4,"Fantastic experience always. Lazy Sunday brunches are an experience. Amazing ambiance, elaborate and tasty spread coupled with great service. Makes your day. The Leela Palace has always been one of my favourites, especially because of the grandeur and the magnificent architecture. It's a beautiful property."
4,"I was turning 30,Ç and Ç I didn't want to celebrate my birthday the typical way - blowing candles and cutting a cake at midnight and taking pictures in pajamas. So we decided to head to the Leela Palace at midnight to have a cake along with coffee. ItÇ was Christmas time and this place is lit up beautifully and there were different variety of cakes onÇ display. Although we ordered a cheese cake along with cappuccino.Ç See pics and read the post to get more details."
4,"I had gone there for lunch on a weekday and I opted for the buffet.... There was a wide range of spread with variety of meats like pork,beef, mutton and chicken... I loved the pork salads and the pork main course, its the best pork I've ever had, fish was ok ....paneer quality was very bad it was hard and tasted sour, Indian cuisine was moderate but the lamb of exceptional , their continental section was great and salads were very different and tasty... Coming to the deserts they wer heavenly , the red velvet cake being the best..... They do not serve prawns in their regular buffet so it was little disappointing as it is lil expensive"
4,"Amazing lunch buffet .. A must try for all food lovers .. The Pork belly they serve @ times is amazing .. Excellent main course as well as spread covers Indian ( both South and North ) , Continental , Pan Asian as well as Arabic .. Value for moneyThe break fast buffet is equally good and sumptuous"
3,"Great staff. If you need anything special to eat or drink, the staff will get it for you. Every morning, the buffet is fully staffed and you have a lot of choices of fresh food."
5,Best Sunday Brunch in town ! :) Delicious food and Excellent setup. Variety with Quality is the statement for Citrus's Sunday Brunch......
3,The ambience is good .Things to try Citrus caeser salad .chicken tikka makahni is yummy.The burgers they serve is not that great..everything is quite ok ...
4,Everything was fine....the ambience was good....the interiors of the hotel will make u fall in love with it....some of the items were good and rest all r way too bad even to have a taste
1,I would call my experience as \
1,"Outstanding spread and great food. But very, very poor staff behavior. I say it not because of my personal experience but also of a few that I saw around us. My anniversary got spoilt by lies that threw around and dishonored our booking. They took a long 30 mins to attempt to undo that but provided a make-shift table which was again a terrible experience as it created inconvenience to us and the other guests. I am appalled at such behavior from staff of Leela especially because I have been to each and every property of theirs and have been a huge fan. There is so feeling or countenance of apology from the staff, who seem to be busy for nothing. And yes, I do strongly feel that there is a preferential treatment that they cater. Highly recommend you to stay away if you like to be treated even half decently at an premium hotel."
4,"the finest in the city ,... If you love your spread to be massive , delicious,,, mouth watering ... This place just makes me feel more hungry after eating ... Defo a place to go ..............."
5,A spread that is so huge and varied that you need to visit it a couple of times to try everything on offer. A perfect place for a family brunch.
4,"The ambience is very impressive, and the different shades of light give you a comforting feel. The service is also very good, and the menu has a huge range of options ranging from Italian, to Asian to delicious imported meats which get cooked fresh of the grill.Ç The mocktail which i had was really awesome and a refreshing one. And the biriyani too. Went with my boyfriend. Would love to visit again, whenever possible."
5,"It will be unfair if i don't rate today's Lunch - Buffet experience as 5.Yummy Food, up to the mark services and friend make this lunch memorableThe spread is huge and as per your taste bud you get good option to enjoy your buffet..As per my taste bud...Killer items were Polenta Cake( Veg ) , Fish Fry , Spinach Gravy and creme brulee..{ There was so many item but these were few which i server my self twice :-) }"
5,"I tell yu Ladies and Gentlemen, simply the best best Idlis i have ever tasted anywhere.. from homes to road side eateries ....Soft, softer, amazing texture and the wafting smells ..so fresh so good..i am willing to travel almost 2 hours next time to stay there just for this..cheers..ajay"
3,Went to Citrus with some of my friends. Ambience is really good. But the staff is not friendly. At all. We were restricted entry at the entrance. After some argument they finally let us sit in tglhecafe. Totally unexpected. Not a kind of treatment you expect from a Leela hotel.
4,"I have been going to leela for some time now, and usually land up at citrus. The ambience is very impressive, and the different shades of light give you a comforting feel. The service is very good, and the menu has a huge range of options ranging from Italian, to Asian to delicious imported meats which get cooked fresh of the grill. In my recent visit, I ordered the Pork and shrimp wonton broth as well as the Club sandwich consisting of bacon, chicken, lettuce and all the other colorful veggies :)The broth was excellent but the club sandwich was OK, it didn't exactly punch my palate. Food is on the pricey side, but its the same with any other five star hotel in Bangalore. Overall a good meal, we will be visiting again soon!"
3,"Was with some friends from my industry and was waiting for the staff to show up to take the order and the delay went on for 30 mins and the floor manager was forced to take the order. But Food was amazing and the delays were well taken care :)Good : Amazing Decor, Great FoodBad : Crazy Staff who kept us waiting :(Ugly :Tips to starters : Try Mutton Kebabs :)"
4,"Went for breakfast buffet... they had large n beautiful spread with indian, asian, european and mediteranean options. The service was just fantastic. We wete served a wrong order but it was corrected in no time by the server. Eye catching was the way they served tender coconut water, it was served whole on bed of ice. The only thing that i couldn't accept was the taste of mysore masala dosa,as it was served sweet with carrot like paste in it. Everything served on the buffet is worth having it. A must try breakfast buffet in bangalore."
4,"I have very good memories in citrus with many friends in different ocassion , that way it is one of special place in Bangalore . I like the genuine good feel factor their staff trying to do with all the customers . I love the range of food available in the menu . I have done breakfast too here & the filter coffee what they serve in silver cup is the best :)"
3,"We went to Citrus in Leela Palace for breakfast today. We got in a little late so decided to order a la carte instead of the buffet. The choices for breakfast are pretty extensive, and there was enough choice to keep everyone satisfied. We ordered both Indian as well as continental dishes; ie, Idli, Rava dosa, pancakes, bagels, and wafflesThe Indian food was pretty standard, not much to say about that. The waffles were don really well. They were pretty crisp on the outside and felt dense. They were also finished with cinnamon which was nice.Ç The pancakes as well had a generous dusting of powdered sugar and copious amounts of chocolate chips (They'll make the pancakes to your specifications)I really enjoyed the way the coffee was served in a HUGE silver tumbler. It was authentic!The thing I did not like however was the awkward wait to get a table (Probably because we did not have a reservation) and the table we were given which was sort of in a corner of the restaurant, I saw many other free tables that were in better locations- but I assumed they were reserved or something so I did not voice this.It was an okay meal, but I've definitely had better in the city. For such a big hotel, they gotta step up their game!"
3,"Dinner at a coffee shop is not my idea of great evening out, but was pleasantly surprised by the quality of the food. There's not much you can do for decor and ambience in a coffee shop, but it was difficult to find any fault with the food. Service was decent, wine was good. Not bad at all."
3,See it's Leela Palace so whenever you will enter you will feel happiness !!Now about food. I went for Lunch buffet.The moment i entered in the dining area i found the spread is huge but once i started opting for the dishes i found it quite less seeing the price as well as the reputation of the place.Lack of salad spread/ Lack of Main course spread/ Lack of desert.My colleague told me that momos are quite tasty and once i reach there Momos were out of stock and the service guy told me to serve it on table and he came back when i have almost finished my lunch (i will consider it as pathetic service seeing the reputation of the place). he insisted me to taste at least but i said common i have even finished my desert.Taste wise i found this place OK.Spread were really spread in a huge area but were less in numbers.Not worth value of money.
4,"A class redefined, food, experience and ambience best of all the world....peaceful retreat of senses, puts Ç big hole in the pocket but worth every penny spend once a while! most of our business interactions and meetings we chose this place as in the city but away from the busy crowd, we tried the prawns and the kababs and they really surprised us with the quality and taste ...."
4,"Needless to say, its one of the best restaurants in Bangalore. they have amazingly delicious cake house there. the veg food isn't that great, most of their veg dishes are mildly spiced but the non-veg is just mind blowing! must try lamb. The service and attention given to customers is very good."
4,"I, along with my family went to Citrus on 14th May, 2015 for lunch. It is one of my favourite restaurants. As usual, lunch buffet spread was large. The continental items were really enjoyable. The desert section had a lot of varieties. Quality of the food was top, as expected in such a restaurant, The staff members were courteous. In fact, on that day, there was no item like smoked salmon, though earlier multiple times, we had that item there as part of buffet. When my wife asked if on that day salmon was there or not, the waiter brought the item even though it was not there on the menu.Ç Once again, we returned with good experience and satisfaction.Ç We will try to go there many more times in future."
3,"Went there on a Friday night around 11 pm.Jamavar was closed at that time.So if u came out of leela pub and want to have dinner, this you will find open.Place is nice,good ambience.We ordered soup in starter and it was yummy.And to test the place we ordered pizza and it was good thin crust pizza.:)"
4,"I think when u go to leela u already made your mind to pay . Same happened to me . Went to check out food here .nothing almost less than 1k per plate here . 2 items cost me 2.5 k. But if you keep aside the price , the food was awesome .the beef and the jasmine rice was mind boggling, I think I hardly had better beef anywhere . Most of places makes beef with too much masala which you can feel while having food , but here it was so smooth . I must say with the price the provide good portion , so don't too hurry in ordering too much . Take your time and enjoy your food ."
5,"Great Italian food by what you get in India. Good vegetarian choices. Very affordable wine list. Service was excellent, and attentive. The presentation was good."
4,"Had been for a corporate dine. No comments on ambiance, it's a palace as the name itself indicates. U feel like ur in palace. The food quality was also good. Donno about the buffet dinner cost & all as it as corporate dine."
5,"A calm and royalish place to have breakfast in the morning. You will find endless options to choose from South Indian , North Indian , French , continental , Chinese , whatnot . For all the South Indians, the pleasure will be having filtered coffee in the extra large silver cup :) "
5,"By far one of the best places in bangalore. Great food, ambience and above all excellent service. It turned out to be a expensive choice but worth every penny you pay!!"
4,"Went to celebrate my friend bday since we were in mood of having some grand bday party . They treated us very well and allowed us to cut our own special.cake as well :) . We ordered few things and everything was up to the mark including pizza, mushrooms roll (forgot the exact name) , and biryani. Ambience is nice and relaxing."
4,One of the best buffet lunch ever had the taste still holds on my taste buds Worth every penny that u spend hereIndian Chinese continental wow just too perfect ?Ambience service food brilliant Deserts were truly Heaven ? Divya Karthikeyan The chef specially got us these chocolate desert which was really yummy but v wer so full to finish it
3,"As some food critic famously stated that a buffet is a plunging neckline of gastronomy. It definitely is.Buffets are generally those places when you should visit when you can a) either eat a horse or b) you need all those cuisines c) you neednÇÑt order for a group. I fell in category A. Anyone who opts for a buffet definitely has seen something there that he wants, he really wants. The Banoffie Pie Verine was that thing for me.Despite how the quality and the quantity of the spread was, Citrus would have been on my wish list had I not been there last weekend. Lets split the buffet this way:1.Ç Ç Ç Ç Ç Ç Ç SALADS - The Salads were separate for the Veg and Non-Veg (including cold cuts).2.Ç Ç Ç Ç Ç Ç Ç SOUPS Ç A Veg soup and a Non-Veg soup3.Ç Ç Ç Ç Ç Ç Ç LIVE COUNTER Ç of sorts. You could order your Mutton Sheek or Chicken Kabas. (Order only the Mutton Sheek here, the rest you will find around the corner near your house)4.Ç Ç Ç Ç Ç Ç Ç MAIN COURSE - The spread is short of lavish with Indian (for the south Indians, this might be home. They had dishes whose names I do not recall properly but have seen in a lot of homes), Chinese (limited option of Egg fried rice, chilli chicken, hot garlic fish, chilli corn, noodles), others including mushroom crepes, Ç French toast, chocolate chip pancakes etc.5.Ç Ç Ç Ç Ç Ç Ç DESSERTS -The centre of attraction is always the desserts. All the colours of the rainbow spread out in different forms and sizes are definitely attractive and appealing.6.Ç Ç Ç Ç Ç Ç Ç MISC - You also get a choice between a Beer, Lemon Soda or an Iced TeaService- I think you experience what real good service was, one had to dine at the OberoiÇÑs. They have become a benchmark of sorts. Given this, the service was very mediocre at Citrus.Value for money Ç In all, there may be a lot of food to choose from, however, it would not be appropriate to say that it was the best buffet experience. May it be known that the same costs about 2000/- with taxes.Oh and that banoffie pie verine, I left that half eaten."
3,"Within the city, wherein one suffers from traffic jams, pollution etc, The Leela Palace takes you away from all this. So much of greenery.. lovely infrastructure.. Well maintained & a nice calm place. Went with my family for a visit to Leela Mall which wasnt fascinating at all..!! Hardly any stores inside, so thought of having some talks over a cup of tea/coffee.. The garden area is really well maintained. Full of beautiful trees. The entry to reception is again a palace style. Also the moment you enter you are can smell a lovely fragrance that will sooth your mood. After the reception you will see their Bar-The Library on your left and Jamavar on your right. Thereafter, on your left you will see their in-house bakery shop that has beautiful cakes made up and pastries designed so cute that you will jump eating one of them. We preffered the outside seating area. You can enjoyview of the tall green coconut trees, their in-house gym and back side of their rooms from here. Ordered one pastry, Mint tea, Masala Tea ans a filter coffee. The only good thing about this place was it ambience and my mint tea as rest all things served to us were not at all 5 star quality. I'm sorry to say but we were a little disappointed. Pastry was more like a biscuit (hard to crack) and less sponge. Masala tea again was below average and same for filter coffee. I hope they work on it. Also, we were thinking to have dinner sometime but now it will be in my last choices. Total cost rs1300. Go only if you want to feel special."
4,This is best ever place i could suggest for official business meeting lunch or dinner the ambience here was coolFood 4/5.Ambience 4.5/5.Services 4.5/5.Overall 4.5
4,#Taste the Rich !!The ambiance here is magnificent and their menu shows a great blend of items combined with classy tastes. Citrus cuisine represents the staff's experience of cookery.For me it's a one time visit for its Decor and Food !!
4,Ambience-checkFood-check Pool-check that's all u need on a Sunday!Have come to this place 3-4times now and charmed as ever!Kempinski is just too classy and trendy with good food and musicCitrus is multicuisine with live counters and variety of buffet spread Bit higher on pocket but worth it ;) 
4,"The citrus @ leela provides a spectacular ambiance and has a killing grandeur. The staff albeit courteous is a bit non-responsive though. I actually went in for dinner here rather than breakfast. The green curry with vegetables, an Asian delight, was truly remarkable. The plain looking dish surprised our taste buds to the core. Highly recommended. The Mediterranean gourmet pizza and the Mexican falafel were not great but not bad either. The soups and mocktails were disappointing though. Would explore other restaurants in leela than repeating this place."
4,"As you arrive at the Leela for brunch on Sunday the majestic main porch gives you an insight of what to expect. As you walk towards citrus parents would be relieved to notice a nice large play pen where they can dispose their kids. Move ahead and you will find a virtual golf setup for some 'virtual exercise' in-between courses. The restaurant the last time I was there seemed more spacious but now a little less so as they have built a glass enclosure between the main restaurant and the alfresco. Now that we have established the ambience, lets brunch...The enormity of the buffet spread is what hits you straight away. I appreciated that despite the large numbers being catered to, the chefs took the time to elegantly display the dishes with most items having individual portions. The brunch was made even more special with both the chefs and wait staff attentively yet not obtrusively attending to the guests. There was a cheerful energy with Bangalore's acclaimed weather ensuring that we felt nice and lazy.My only gripe was with the dessert selection. It was not as elaborate which I can cope with but more importantly it lacked creativity which was synonymous with the rest of the brunch. My family also felt that the portion sizes were too large which didn't allow for them to experiment. Also, the virtual golf could be included for those opting for the champagne brunch.I experienced the brunch at Citrus almost two years back as I was told that it was the one to beat in the city, I am pleasantly astonished that despite the influx of so many more options in the city, the Citrus champagne brunch is still by far the best brunch offering in the city."
5,The name itself suggests the theme....refreshing and colourful Their garden buffet theme was vibrant and exotic at the same time....kudos to the chef for the innovation Food: Typical leela style sumptuous...special mention to the salads and desserts Ambience: perfect for a brunch with family and friendsService: attentive servers they cater to any special requests regarding choice of food and drinks and makes sure you leave the restaurant with a smile P. S. Deepak and his team Price: typical 5 star prices...but worth a splurge Overall: ≠êØè≠êØè≠êØè≠êØè≠êØè
3,"OVERALL:Food - 9.5 / 10Setting / Ambience - 8 / 10Service - 6 / 10Responsive of Staff - 4 / 10Will i return? - i'd visit Zen and/or Jamavar first (and i dont dine at Leela every other evening!)my rating(s) above is based on my perception of the overall experience (which includes food, service, ambiance, menu options and responsiveness and attention of the staff). my overall experience was NOT a \"
3,"I have a very different approach towards 24-hour coffee shops housed inside 5-star hotels which I think a lot of people tend to ignore. Given the limited menu, I would only go there when it's very late at night, order intelligently, and eat top-class food at almost reasonable prices. This is more applicable to Bangalore where eateries usually close very early. Citrus is probably about 21-hrs instead of 24-hours, but I'm not really complaining.Ambience: 3.5/5 Its Leela, so seating outdoors by the pool is delightful. However, that is available only till about 10pm. The indoor seating is okay, if at all a bit noisy.Food: 3.5/5 - Usually good and sometimes exceptional.Service: 4.5/5 - Kitchen starts closing around 2 AM but till then service is quite competent and they bring on the food pretty quickly.Value for money: 2/5 - This is one of the marquee hotels in Bangalore so you wouldn't really be looking for value for money here. But if you are careful with your orders, you won't burn a hole in your pocket either. And you will get all this well past midnight in a cosy setting.I'd recommend the salads and pizzas which are good enough for 2 or even 3 people with small appetites. I usually target spending under 1k per head. It's not difficult at all."
3,"The ambience could have been better though. It may be for lunches, but did not have much fun during the dinner.Also, I liked the salted butter. :D"
4,"I am a huge fan of English breakfasts and couple of us used to go to the Zen restaurant at Leela once every 6 months on a weekday. When we went few weeks back we learnt that they had opened Citrus for breakfasts. Overall the food menu remains almost same. Just that the venue has shifted. It is a feast you don't want to miss. Starting with an array of cut fresh fruits it definitely is a culinary experience you do not want to miss. The Danish pastry , the chocolate crossoint and the doughnut just melts in your mouth. Masala omelette and the waffles are good as well. And it is so difficult to choose what you want to eat In addition they even have Indian cuisine as well. So it is really a dilemma to choose what you want to eat. Dosa, Idli, vada, different types of eggs, baked beans, fried rice, noodles, aloo parantha, parfaits, smoothies, fresh fruit juices, pita bread and hummus, cheese platters. And all this for breakfast. Definitely go with an empty stomach and still you wouldn't have had half of the dishes. You are in food heaven and finish your meal with a glass of filter coffee."
4,"Mind blowing service, great variety of food. Ambience undoubtedly the best. You should plan well and choose this place for brunch . one of the most expensive brunch. if you are not a good eater. Your wasting your money."
3,"Citrus is all about good food, great variety and unbeatable quality! The lunch buffet is an absolute delight, a foodie never gets disappointed. Cold cuts, salads, mains and desserts are offered in a wide variety under Indian, continental and oriental.Ç The best thing about the buffet is the choice of dishes they offer ! I fell instantly in love with the fish fillets and bread and cheese. Dry beef in a spicy masala prepared in Mangalorean style was another favourite which went perfectly well with the Sanaz. Custom made chaat was another exciting option.Ç Barbecue in Indian and Western style was delectable, and satiates the meat lover! Beef steak was well done; juicy and perfect served with a sunny side up. The only exception to this was the lamb, which was bland and dull! The pepper sauce sure helped us finish it, but it could have been done better.Ç Citrus was a good find, I will definitely go back to explore more!"
3,Have had food around 6-7 times here after 1130 in the night. Goo prompt service. I love their biryani which has a tangy flavour and iced tea. Service is slow and pitiable.
2,"Visited this restaurant last weekend for a dinner and I was mighty impressed with the ambiance of the entire hotel in general .. well of course, its The Leela !But the good impression ended there. Citrus is okayish ... nothing exquisite in particular, no trademark recipe ... no Wow moments.The staff was sort of indifferent too. We had to ask for someone each time we needed something. There was no one waiting on us AT ALL.Ç The biryani is an insult to its name. It was just uncooked vegetables in flavored rice. Nothing more to it."
3,Been here 2weeks back and must say Leela ki ajab hi leela hai. Nice ambience but not great food. They did not hv Paneer item in main course for veg buffet..bit shocking..not much in salads as well. Just enjoyed loads of real fresh orange juice and french toast was real good.
3,"The ambience is great. The person who showed the way to the restaurant was very courteous. The person who showed us to our table however informed us the cost of the buffet, which was strange. The food was not that good, except for chicken varaval which was like chicken kebab and was an ok dish. Desert was also not that good. Overall the taste of food was disappointing. Service could have been better. There was only one cloth napkin at the table and there were two of us. Coffee was supposed to be part of the buffet, but was not offered and after experiencing the taste of the food, we didn't bother asking for it."
5,Good food. Splendid buffet breakfast. Really loved Middle east food including hummus khabus and vinegar salad which I did not find in any other buffet breakfast.
5,"the renovated restaurant is brilliant!!!!! Saturday brunch and Sunday brunch are seriously the BEST. on Sunday they have a cute area for kids and mini buffet for them so the grown up's can have fun too! Great band too. The grills are amazing as well as the cold section. The buffet is nicely spread out so you can walk around! its beautifully set up..so you eat with your eyes too! The desserts are fab. ( it's not a part of the buffet! but check out the ornamental cakes on display while you're walking in! they are adorable) . The staff is great they are all super friendly and helpful. seem like a happy lot who like what they do! Great food, great ambience, great staff - winning combination!"
3,"The place is renovated well and I do like it. Service seems slow on many occasions. Kind of gives me the feeling of a little gap in staff training towards WOW for customers. But again - on other occasions - its been fine too! A little friendliness from the waiters would help. Food at Leela is fine - cannot doubt that. But I place them well below Oberoi or ITC when it comes to serving coffee or tea. They need to learn a bit. We got served a completely cold coffee on 2-3 occasions. Not expected here but they have been kind enough to ensure its changed. My point is why does it happen so often. The new bakery there is good too. We enjoyed it. Menu is good and appropriate for the hotel coffee shop. Overall - we visit this place for its ambience and a change. Would like to see a change in the experience to want to go more often,"
3,lovely place to go on a date. The food is too good. Rich menu and so the food and the cakes are heavenly :)
1,"Disappointing..nothing great about the food, and had mosquitoes inside..While the staff got the coil, damage was done and mood spoiled"
4,I have been to citrus last sunday... Its an awesome place to enjoy variety of food.... Foodie will surely enjoy it... I would love to have more brunches ;)
3,Went to citrus for lunch with 2 other friends. They had a wide spread if food but felt a little disorganised. The ambience is nice and they also have a nice open seating. Overall it was decent and would definitely come back for more.
3,Loved the location and the food but waited very long to dine as the place was under renovation....Ambiance 5/5food 3/5
5,"Great food, good ambiance and decent service.....being a foodie, I was determined to find good places for brunch wid my buddies. The outdoor seating worked best for us. Staff is attentive. The variety of food available made it a value for money. Thumbs up to this one!"
2,Seriously overratted!!! There r far better restaurants with better ambience which makes much smaller hole in ur pockets. The fire and water theme doesnt feels like the way it sounds. Leela palace in itself is worth visiting but this restaurant is simply overpriced!!
3,"The breakfast/brunch buffet is just the right size. They've put together just enough dishes that you don't feel overwhelmed and the selection is pretty good. Bad - salads section. The salads were slathered with mayo and creamy dressings that took away the refreshing nature of the salads and left them overdressed, soggy and just not appetising. Good - Most items were well prepared, kept at the right temperature and were properly seasoned. The indian section had some great curries and they all tasted different and were pretty good. The dum brinjal and the coconut chicken curry were delectable. The duck biryani was well flavoured but the duck was overcooked and stringy. The oriental section was okay with the prawn dumplings standing out. The noodles were very oily and of a streetside nature. Excellent - the italian fish and the french toasts. Absolutely divine! Desserts were nothing exceptional."
