Ratings,Reviews
4,"Punjabi cuisine is accompanying with food from the Punjab expanse of India and Pakistan. The fare has a rich tradition of many diverse homegrown ways of cuisine, out of which one is a special form of tandoori cooking style. I have been eating Punjabi dishes from many restaurants in Bangalore, but really not sure about authentic dishes of Punjab. The restaurants start serving fusion dishes because of cosmopolitan influence and people addicted to customized dishes more than authentic ones. There are very few restaurants in the town that serves authentic food."
4,"We visited the nook for their ongoing Punjabi food festival. Ç The food served at the festival was authentic...aloft featured Chef Sodhi and his team from Punjab (Sodhi da Dhaba) 90% of the ingredients were shipped from PunjabÇ to create wonderful kulchas and curries .Ç What i liked at the festival? Lassi, Keema paratha, Sarsoon ka Saag and Dhal Halwa.I personally don't have the time to visit Punjab and taste authentic punjabi food this visit wasÇ worth an experienceÇ andÇ appreciateÇ the efforts aloft created for their customers.."
2,"Very poor experience , went with colleagues for Lunch. This makes me to post my first reviewWent on a Punjabi food fest, as starters are served on table, they took a long time to come and missed few plates as well.Ç Welcome drink was on table when people started having main course. I think they have only 1 veg starter option as nobody came to server another or for the second time. On a table of four, they put Just 4 panipoori though no one asked, maybe some sort of new fashion which i didn't understood as wellFor Lunch, food was average, nothing exciting. Only Choole Khulcha was something new rest was below averageDesert was Ok,would suggest definitely to opt other options in ORR"
3,"Liked the food quality, good ambience, friendly staff. However, starters were not up to the mark. They are charging 1000rs for buffet, I believe it is on higher side."
4,"We went for a team lunch at Nook. The ambience was amazing. The host was very attentive and hospitable, and the dishes were extremely varied. I'm not sure why the other reviewers felt a lack of variety. Think of lunch as a 3 course meal and you won't be disappointed. The soup was okayish, salads were great. And food was very good, not extraordinary, but very good. Desserts are also very good.Starters - 5/5Main Course - 4/5Desserts - 4.5/5"
3,"Went here with colleagues for dinner. Hotel is spacious and there's a real Cessna type plane that's hung up from the roof! Apparently it's the owner's and he used to fly it himself.When we went there was Rajasthani food festival going on and we settled in for buffet. Guess that was the mistake. Seating was quite comfortable. Sadly it had very less option for vegetarians and only 2 starters  even the waiters took forever to serve and we had to repeatedly keep calling them for things. After the disappointing starters we went ahead for the Mains and sadly the vegetarians woes continued. Though non veg had some variety - chicken, mutton, beef, fish and some other meat too. People did praiae the fish starter.Welcome drink was a joke and the mock tails we ordered were served when we were almost done with the starters!Only saving grace was the dessert where they had some good options and I loved the cheesecake.Ambience: 4/5Drinks: 2.5/5Starters: 2.5/5Mains: 3.5/5Price: A little on the expensive side Service: 2.5/5"
4,It is a good place for food... I had veg food... It was great... Nice services... I am not sure about price but you can assume a five star one...
3,"Aloft is just next door to my office and is frequented by my team for get-togethers, birthday celebrations, service anniversaries and more..I have liked the place always and till date, have tried their lunch buffet three-four times..The place is warm and the staff is courteous..More so, the variety of items in salads, starters, main-course and desserts in the buffet is wide an deep..A good place to visit for office team outings and corporate lunch / dinners :) :)"
3,"Ambiance is quit decent over here. Lunch buffet is not impressive at all. They did not have much options. At this price definitely people will expect something better... Taste of the food is fine not great, staff is nice. The dessert counter was nice.Ç Suggestion for the hotel: kindly increase the options in buffet Ç (specially for veggies)."
3,Have had their breakfast buffet... Quite good variety of food... Good mix of Indian and continental food....loved the chicken sausage the most... Masala omelet is a must try...
3,"Plenty of options, attentive wait staff. Food isn't all that tasty and borderline bland given the foreigners it attracts. Good place to take non-Indian guests, the will leave happy."
4,Wen there for a team lunch and was not disappointed. Wide varieties of food on buffet which provides good options. Great place to have executive lunch. Definite try is Fish stew. Desserts were amazing. overall a delightful experience.
4,Good breakfast spread and taste. It was nice gesture by Nook and was pleasantly surprised by a personal Happy Journey cake presentation at the table.
3,Was here on a usual Weekday.. waiting for a friend to arrive.. so just tried out the breakfast.. The buffet spread was nice.. Had really good varieties.. Their Dosa was really Crispy.. as I wanted.. and the Green Coconut Chutney just recalled my mom's recipe.. It was fantastic.. The white Chocolotae Doughnuts were simply Yummy.. I could not resist myself from having those.. because when it comes to Chocolates.. Resistance is Futile.. Saurabh Thakur.. The F&B Manager was really very helpful and interacted with me couple of times.. Chef Dilips Eggli counter was something to crave upon.. Nice Omelettes.. Ambiance wise.. very cool.. casual dining.. Loved it!!!
1,"I went there with my team for a Team Lunch. And as they you can't judge a book by it's cover; you sure as hell can't judge how food tastes from the way it's presented. It was not good at all although it looked yummy. Everything about this place is good, i.e, the variety of food, the hygiene, the service etc, EXCEPT the food. It tasted pathetic. Everyone in our team was disappointed. I wouldn't recommend anyone to go there."
1,"Dissappointment and Embarassment of being a HOST.The food was 3rd class.Nothing was proper except the ambience,the 1 rating is for the ambience only,Let me explain further:starter:served cold,didn't has much variety was tasteless tooMain course : Tasteless,As if they have poured warm water to make the gravy.Dessert: Variety was good but again tasteless and stale things.Management: Worst,they were in there own world.Only thing they know was to smile.Folks please avoid this place,if your money is hard earned and you love food."
3,"Went here for a team lunch but didn't find it so good. Decor and food choice was good but most of the food was cold. Service was average. We're told that starters will be served on table but only one chat was served in first 20 minutes. When everyone started helping themselves, they brought couple more."
2,"Not a good experience at all. Ç Right from starters to main course to Dessert, nothing was impressive at all. The starters were served cold and bland. In the main course the choices were not that great. The worst was the chicken biriyani among all. The dessert counter was also nothing great. Overall below average buffet and they are upto selling membership to the guests. That was irritating."
3,"We visited Nook during one weekday afternoon to treat our UK team members. The restaurant as well as the hotel Aloft has a very modern decor - colorful walls, stylish furniture and upholstery.Now coming to the food - I would say its pretty good - specially the steamed basa fish and the roast chicken. I particularly liked their desserts more than the main course - their mandarin chocolate with apple and orange marmalade and almond financier with cream is a must try if you are visiting Nook.Overall Nook in Aloft is a nice restaurant on the outer ring road to dine and wine with colleagues or families ."
3,"On a Saturday afternoon after having lunch with our friends at Meghana, we decided to hang out at Aloft to catch up and talk. It is a hotel located inside Cessna Business Park near Bellandur. As soon as you enter the hotel's lobby, there is a huge sitting area with comfy and colourful sofas. The hotel lobby's ceiling is the one to watch out for! They have hung a nice airplane from there. Then at one end, there's a bar where you can have drinks and on the other end, there is a small cafe. You can also play pool here. It's a cool place to hang out. Had a great time here catching up with friends. We had drinks and played pool for about one and a half hours. Only disadvantage I felt was that the air conditioning was not that effective. And there were a few flies here and there. This is something the management should really take care of. "
4,"I see lot of reviews here which are not impressive but I differ here because my experience was much more better than mentioned in others review.Quality of food is really good, most of the foods were continental.there were variety of fish items Solomon Ç and others, starters and soup was good.there number of deserts were huge might be more than 10 types of deserts which were awesome.I certainly go there again."
1,missing the quality and service.tiramisu was pretty much like whipped cream.soup was one spicy colored hard water.starters forgotten to be served at the table though was asked by the manager very lousy service
1,Pathetic food. Most including soup was cold. Too overcrowded. No Space to move. Ambience not good enuf. Some of the salads overcooked. PastaÇ was undercooked.Ç Chicken was rubbery. No complimentary drink as well.Ç In short too expensive for what they had to offer!!!!!!! I dont recommend this placeÇ to anyone.
2,Third Class food..... They don't even have cheese in breakfast spread. I have tasted their most food items since I spent 5 nights in hotel and had to eat there out of compulson.
3,Ambience: Spectacular.Food: Not so spectacular.A place which will please your eyes but will not please your taste buds. The food buffet is mediocre.
1,"If you want to go to a place (only) for its looks and grandeur you have arrived at your destination. It seems the kind of place that bows down to greet you and falls on its face.We were a dozen guys out for a team lunch. The reservations were already made a day in advance considering the friday afternoon rush at places.The moment you spot it from a distance, you are blown away by the majesty of the place. Though you will have to go through a pretty elaborate security check (which is good) for the actual look and feel. It seems like you have arrived somewhere grand. But \"
1,"Nothing Great...We went on Saturday night expecting something nice.Not many starters to start with. No live counters either. No eggless desserts (except for 2-3 Indian sweets which were also ordinary). Worse, whatever else was on offer was also bland. No new/innovative dishes either. There were two dishes which had the same main ingredients and tasted also similar.Staff was courteous but didn't know much about the dishes. Decor was quite good. Chef prepared some eggless mousse for us when we complained about the lack of eggless options.Overall, a bad experience."
2,"Music is cool, ambience is jus fyn, but food is not so great."
3,Nice ambience. Very friendly staff. But very average food. There are very few options (1-2) for vegetarian starters. Main course and dessert are decent. Nothing spectacular! Very expensive for the quality of food.
2,Did not have a good experience here. We were the second batch during lunch. Most of the items were not available. Some items even after request was not brought to us. If there is not enough items for second batch why to have it.
2,"Went for a team lunch for 20 since our office is in cessna, this review is based on a single outing here. There was a 50% discount for employees so the whole restaurant was packed to bursting. Seating is comfortable, ambience was just ok. The starters were served on the table. This was hilarious because there were only 2 starters. OOne was chicken tikka (ok, not dry, well spiced) the other was tandoori aaloo (it was meh). Chutney needed to be asked for and finally one little dish arrived for a table seating 10. The buffet had two uninspired soups (dal shorbha and sweet corn chicken). The salad section was interesting but a challenge for the vegetarians since all the boards had moved. The tzatziki was lovely, and I spotted hummus but no pita was to be found. The couscous lamb salad lacked flavour and was a bit dry. I would have liked to see some seafood here. The pasta salad was ok.Mains - everything looked rather greasy to me especially the Indian stuff. So I tried the grilled veg (good) and meats -chicken and beef (ok, more flavor needed)The burnt garlic noodles were oily and did not have the garlic kick, the oriental style fish was nice. (seriously have more seafood).Dessert- In mango season, it was conspicuously missing from the dessert table. The mango ginger yogurt sounded nice but was lacking the mango. the chocolate cake could have been moister. The apple crumble was actually nice and buttery but was overpoweringly sweet.Overall the team wasn't pleased. (Absolute barbecue was booked full).I would reserve judgement until I've tried ala carte. Since this isn't fine dining and a buffet at that, I didn't expect to be wowed, but this was not a good use of our money."
1,"Beware of this restaurant!!!!!!!!!!!!. They sell Non-Veg soup in the name of Veg!!I had been there for team lunch on 28th May 2014The boards of Veg and non-veg soups were exchangedAll vegetarians had chicken soup instead of Veg soup.Dear Staff,Please make sure you don't fool people around like this.Next time make sure the name of the dish matches with the content in the container!!Note: We were the first team to start the lunch Buffet. So DO NOT assume that the boards were interchanged by someone.It was exchanged from the beginning itself by your own Staff!!"
4,"Fine dining isn't my thing, but when you get a treat at a place like this, you don't turn it down. Ever !!Once you get past the charade named \"
